,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
45,p148,PWY-5083,NAD(P)/NADPH interconversion,NAD(P)/NADPH interconversion (PWY-5083),PWY-5083,-0.000570649,-0.000727625,-0.00017502,-0.000102732,0.008125544,0.00105513,-0.001402444,0.001868767,-0.003947847,-0.000673414,0.002500895,0.001926381,0.000505118,-0.000760143,0.000607552,-0.000183304,-0.001250757,0.001787869,-0.003100853,-0.000404078,0.000493243,0.0017953,0.000835084,-0.001575474,0.002149896,0.000871088,0.001273899,0.000759646,-0.000554399,9.32E-05,0.001124924,-0.001164169,-0.000550819,0.007605019,-0.00090081,-0.003217978,-0.000586368,0.000866287,0.001087069,0.000616549,-0.001908626,0,0.00048276,0.000184519,-0.00088895,-0.000504801,0.000599014,0.000347056,0.000771324,-0.000631484,-0.004134098,-0.000269481,-0.000486435,-0.00041699,-0.001353342,0.004333212,-0.00361022,0.000209988,0.001308524,0.000338841,-3.39E-05,0.000756015,-0.005818169,-0.001360971,1.21E-05,-0.002154894,-0.002810095,-0.000931694,0.00070754,0.004314009,0.004564667,-0.000793481,0.005015574,-0.001755731,0.001194538,7.10E-05,1.15E-05,0.004505953,-0.001192747,-0.0005646,-0.004993427,0.000137866,-0.000265486,0.001599964,0.002245461,-1.43E-06,-0.000867516,0.000963454,-0.000842384,0.001009562,-0.000134125,0.001576694,0.000426481,0.000383878,-0.002020833,0.000738282,-0.000440748,0.000178987,0.003156654,-0.002056962,0.000560636,0.002344248,50,56,89.3,0.006796887,0.057561662,0.673472962,0.28096534,5.689,3.53-9.17,17.278,1.714-174.161,0.569893478,0.264248712,0.329262646,0.988590066,0.734100629,0.937714914,0.92186243,104,0,-5.54E-05,0.000305925,0.856907904,IgA,0.999098102,56,50,-5.01E-05,0.000309604,0.872026863,0.971988797,0.999098102,0.998946096,Malawi,MLW,Pathway
46,p149,PWY-5088,L-glutamate degradation VIII (to propanoate),L-glutamate degradation VIII (to propanoate) (PWY-5088),PWY-5088,-0.000611353,-0.008832515,-0.009988199,-0.012066989,-0.006861905,-0.011609709,0.000480402,-0.003154756,-0.001389861,0.005023931,-0.002936823,0.004234034,-0.013519989,0.001566756,-0.005144012,0.004610835,0.003454866,0.002297876,-0.001054614,-0.002200173,-0.000136892,-0.010499137,-0.000723689,0.001236081,-0.020538127,-0.00321011,-0.008635295,-0.009380824,0.006342713,0,-0.00235236,-0.004197272,-0.00140587,-0.002627238,-0.003594917,-0.002278005,-0.002782148,-0.003862033,-0.002686762,-0.000494129,0,0.000768252,0.001208375,-0.000542969,-0.026511995,-0.001087339,0.006786507,-0.003924491,-0.003607413,-0.003406969,0.002016479,-0.000131028,0.002960802,-0.009655141,0.005263842,-0.000609979,-0.00398685,-0.001442116,-0.011910745,-0.003499237,-0.00564923,-0.000266427,0.001089111,-1.12E-05,0.001207503,-0.001655394,-0.008900348,-0.010880187,-0.004419046,-0.005976576,-0.00024286,-0.002523669,0.000312269,-0.004497021,-0.003840736,0.000688722,-0.001773722,-0.00633805,-0.000935923,-0.01155899,-0.002422794,-0.001966795,-0.013582761,-0.003743382,0.002616044,-0.002442775,-0.001231537,0.002836493,-0.008704971,-0.000907322,-0.011112834,0.003918639,0.00037408,-0.001545524,0.000262967,0.000127591,-0.0009405,0.009403124,0.007732578,-0.008480095,-0.004432045,0.007831724,17,56,30.4,0.000503482,-0.127445888,0.349256903,0.22676249,4.626,1.764-12.128,7.386,4.252-12.831,0.669933473,0.679178885,0.626320065,0.988590066,0.734100629,0.937714914,0.922436408,380,0,-6.94E-05,0.000151226,0.64832042,IgA,0.999098102,56,17,-6.43E-05,0.000156805,0.68339934,0.907597788,0.999098102,0.998946096,Malawi,MLW,Pathway
47,p15,ARO-PWY,chorismate biosynthesis I,chorismate biosynthesis I (ARO-PWY),ARO-PWY,0.003827082,0.001359352,0.000328075,0.004346893,-0.004579423,-0.000831555,0.006849277,0.000689537,0.000653664,0.00183689,-0.001819253,0.011377644,0.001754056,0.005063211,-0.005781638,-0.001203509,-0.000583248,1.65E-05,0.000740757,-0.000276698,-0.005619935,-0.00074506,-0.000287255,0.00159257,-0.00448623,-0.004186632,0.001567222,-0.000231748,0.001730676,0.000383275,0.000256838,0.003200518,0.006188881,-0.006614873,-0.001617618,0.000116227,-0.000599622,0.004863527,0.003256729,-0.005150754,0.011477327,-0.010437855,-0.002006023,-0.005428305,0.000753762,-0.000160456,-0.001251722,0.01014868,-0.007046187,-0.000768523,0.001303113,-0.000146378,0.009442837,0.001604362,-0.003611904,-0.001383528,0.007035915,0.000186129,0.009717674,-0.00166233,7.40E-05,0.001423579,-0.00122127,0.002864842,0.001219929,0.009388251,-0.001802244,0.000108376,2.55E-05,0.00054271,0.002745233,-0.002859107,0.002251674,0.004028602,0.003945692,-0.003395552,-8.14E-05,-4.15E-05,-0.003510633,0.001261597,-0.000111718,-0.001252734,0.001297358,-0.00073133,-0.004002404,-0.011971166,0.001988888,0.000328471,0.005647595,0.002389153,0.001835317,-0.000246248,0.001979842,0.009411478,-0.001240816,-0.000972823,0.001479273,0.001441792,-0.008974403,0.005577462,-0.000763393,0.00312797,56,56,100,0.045180348,-0.070578177,0.605231715,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,260,0,-5.61E-05,0.000228084,0.80674723,IgA,0.999098102,56,56,-6.18E-05,0.000202616,0.761716409,0.942609038,0.999098102,0.998946096,Malawi,MLW,Pathway
48,p150,PWY-5097,L-lysine biosynthesis VI,L-lysine biosynthesis VI (PWY-5097),PWY-5097,-0.004182918,0.01048472,0.001151216,0.001002783,0.001716123,-0.004953936,0.000372084,-0.001135042,0.00454057,0.003397628,0.004513062,-0.013163928,0.00790484,0.003991682,-0.002656627,-0.003334486,-0.003349335,0.006938221,-0.002539439,-0.005218303,-0.007726214,-0.003226807,0.00371546,-0.001373003,0.007089083,0.000688694,-0.000279911,-4.17E-05,-3.18E-05,0.000826084,-0.003804295,-0.005341322,0.000519845,-0.007678921,-0.000526961,0.000611684,0.006810933,-0.002331185,0.002044489,-0.010243973,0.001857583,0.001129769,0.001466092,-0.004356606,-0.003152977,0.006137137,0.003721466,-0.001873806,-0.00244772,-0.000684714,0.006325398,-0.008598051,0.003690068,0.002749981,0.009050728,0.00273716,0.004569744,0.001057652,0.005025832,0.001607222,0.002621331,-0.009998881,-0.001545198,0.000658571,-0.013749963,-0.000158988,-0.001912198,-0.005729407,-0.004893196,-0.004755746,0.00350151,-0.000743465,-0.001312856,-0.001035662,-0.003096858,-0.000322086,0.004576572,-0.001719564,-0.004009806,0.008382993,0.000749395,0.002128415,0.000813374,-0.000421704,-0.00047542,-0.008678683,0.001484659,-0.01121583,0.005580728,-0.001112141,0.008219547,-0.00061118,0.010561349,-0.004215421,0.000584467,-0.005633989,-0.007911353,-0.01697531,-0.005711049,-0.002590994,-0.000780518,0.0055617,56,56,100,0.047377557,-0.090532397,0.506967546,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,264,0,-5.08E-06,0.000292036,0.986196622,IgA,0.999098102,56,56,4.72E-06,0.000263312,0.985781254,0.995881742,0.999098102,0.998946096,Malawi,MLW,Pathway
49,p151,PWY-5100,pyruvate fermentation to acetate and lactate II,pyruvate fermentation to acetate and lactate II (PWY-5100),PWY-5100,0.002249623,-0.004672204,0.002204379,0.005000159,-0.000958807,0.001708593,-0.006429972,-0.016744157,-0.000104104,-0.001006484,-0.003285197,-0.001217322,9.82E-05,-0.003820383,0.003928537,-0.000546239,0.001406373,-0.000678913,-0.001472392,-9.11E-05,-0.000930794,0.000397853,0.00356917,-0.00207401,0.009637255,-0.001896981,-0.000433282,-0.00483455,-0.00769809,-0.004272308,0.002608728,-0.007719805,0.000324591,0.003701062,-0.002229533,-0.002511849,0.004694171,-0.007459934,0.002050528,-0.007002631,0.003078583,-0.001749314,-0.006297233,0.002473278,0.004510036,2.36E-05,0.003327857,0.000507717,-0.0036436,-0.001278868,-1.50E-05,-0.000574808,-0.001886303,-0.002864754,-0.004896301,0.004515029,-0.015796704,0.000512979,-0.004255448,-0.004643213,-0.001109544,-0.003975311,-0.015035362,-0.009116208,0.001778793,-0.00441605,-0.004211699,0.000624563,0.000850042,-0.001994511,-0.001219125,-0.000405427,-0.009374806,-0.00372933,-0.006825335,-0.002920355,0.000191622,0.001576805,0.00073978,-0.003175295,-0.00620467,0.000703144,-0.003165868,0.000954625,-0.001827394,0.003715696,0.005459959,0.002118695,-0.005107687,0.000315668,-0.002653463,0.001186869,-0.000797233,-0.000870934,-0.00485516,0.004257376,0.00330099,0.005051233,0.000783556,-0.003409367,-0.001414802,0.004055095,56,56,100,0.042810185,-0.062678916,0.646292542,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,304,0,-3.97E-05,0.000542403,0.941852094,IgA,0.999098102,56,56,-3.37E-05,0.000509742,0.947570066,0.987892197,0.999098102,0.998946096,Malawi,MLW,Pathway
50,p153,PWY-5103,L-isoleucine biosynthesis III,L-isoleucine biosynthesis III (PWY-5103),PWY-5103,-0.005830081,0.002655119,0.002978541,0.000432679,-0.013969342,0.000210676,-0.00411851,-0.003576084,0.005041264,0.0059951,-0.002039687,-0.007216353,-0.009784649,-0.001099197,-0.003407313,-0.00657379,-0.002628952,0.004001973,0.002199989,4.39E-07,-0.002256593,0.002906604,0.000326637,-0.006199025,0.001896531,-0.001917163,-0.002998334,-0.000887176,0.001271976,0.002800702,-0.001322878,-0.000956523,-0.001919741,-0.003834704,-0.003186152,-0.003660351,-0.000220175,0.001040894,-0.002994507,0.003055764,-0.003033285,-0.000287327,-0.005821026,0.001088818,0.00816936,-0.003214738,0.003613341,0.001595392,-0.00078023,-0.002692945,-0.001381126,0.00027561,0.001917296,0.001638074,-0.002555682,-0.003070431,-0.000235578,0.004718218,0.007143021,-0.001025616,0.000323046,0.002570347,0.001514825,-0.003912378,0.00097994,0.00093332,0.002564943,-0.000626778,-0.008621231,-0.000682581,-0.003600735,0.005653726,-0.002235601,-0.000985848,0.003752796,-0.007170473,0.003246858,-0.019438965,0.002524851,0.003621962,-0.006159275,-0.000840253,0.00092046,-0.00740306,0.004839449,0.001132133,0.014325389,0.001596052,0.001618715,0.007495918,0.001904406,-0.001232507,0.001536121,-0.000199276,0.000622467,0.000606252,-0.000375793,-0.000380407,0.005282617,0.004605777,0.001015829,0.004943881,56,56,100,0.061823345,-0.035649707,0.794212923,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,86,0,8.49E-05,0.000284159,0.76622003,IgA,0.999098102,56,56,8.85E-05,0.000257992,0.732887661,0.930660155,0.999098102,0.998946096,Malawi,MLW,Pathway
51,p154,PWY-5104,L-isoleucine biosynthesis IV,L-isoleucine biosynthesis IV (PWY-5104),PWY-5104,-0.003191565,-0.008432716,-0.001434103,0.000429501,0.005818281,-0.000799892,-0.009582723,-0.001272476,0.000884796,0.000371565,-0.001573846,-0.004487362,0.003816833,-0.001735031,-0.011602367,-0.003495332,0.004283161,-0.004570104,-0.001022725,-0.000433607,0.001220466,0.003492772,-0.001413703,0.006535978,-1.23E-05,-0.000972023,0.001188878,-0.00973609,0.007081565,0.001952788,0.002276644,0.009700954,-0.002398985,-0.00126245,0.000389748,-0.002106538,0.000240812,-0.00223409,0.003906866,0.000789452,-0.00368469,0.000947694,-0.000276361,0.007048403,0.006374523,-0.001713716,0.000920081,0.001478303,-0.001314406,-0.002344499,-0.003241924,-0.004066449,-0.005379764,0.002887752,0.004788432,0.000102557,-0.006164179,-0.001764634,0.000678133,-0.002666163,-7.23E-06,0.000632517,-0.005977321,-0.005349521,-0.000931542,0.002383312,0.002478921,-0.007043418,-0.00097183,0.004037696,5.71E-06,0.000287549,-0.001792013,-0.002615858,-0.001268752,-0.011967177,-0.005424505,-0.000988944,-0.010613354,-0.007025288,0.00029747,0.001387575,-0.002699006,-0.005970297,0.003207974,-0.005036524,0.000162692,0.004579326,-0.00098118,0.000860975,0.001632471,-0.002714461,0.000445824,0.00822986,-0.005518468,0.010860455,0.000653591,-0.00186427,-0.002497808,0.002202,-5.05E-05,0.004376791,51,56,91.1,0.01699209,0.100457983,0.461323159,0.919501946,6.166,3.833-9.917,9.497,0.414-218.02,0.676524127,0.661353363,0.64925766,0.988590066,0.966928771,0.937714914,0.922436408,178,0,-1.46E-05,0.000456781,0.974611421,IgA,0.999098102,56,51,-9.31E-07,0.000440749,0.998322854,0.999342591,0.999098102,0.998946096,Malawi,MLW,Pathway
52,p155,PWY-5121,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP) (PWY-5121),PWY-5121,-0.000895836,-0.000681362,-0.011293033,-0.007477917,-0.001780251,-0.008869813,-0.001506929,-0.012267941,-0.004490779,-0.005995972,-0.003945413,-0.00472118,-0.008929385,0.001625778,-0.003147379,-0.018582527,0.002296984,-0.00087089,-0.010565628,0.007418466,0.003981852,0.001231526,-0.001162419,-0.011342407,0.002763653,-0.00196474,0.001918548,-0.002915256,-0.01043469,0.001119827,-0.009185256,-0.009533923,-0.009815189,-0.008559945,-0.009749414,-0.002898453,0.001036172,-0.005826883,0.018208504,-0.008005792,0.000413327,-0.000509461,-0.006981965,-0.003606742,5.14E-05,0.006187076,-0.014689115,-0.007722786,0.001177121,0.001076272,-0.005032946,-0.001036622,-0.003393519,-0.006765464,0.002186228,-0.00145647,0.003103865,0.002515334,-0.003244764,-0.000831704,-0.011308085,0.022332062,-0.003124065,0.007157668,0.007597862,0.003092772,-0.035532454,-0.014058476,-0.001027248,-0.008125529,-0.007833517,-0.014985068,-0.011105121,0.003008408,-0.004726616,0.004919386,-0.00171842,0.000896415,-0.004809541,0.004407241,-0.002060302,-0.006666397,-0.005297057,-0.008880318,-0.004558877,-0.006537751,-0.025399532,-0.001448117,-0.012137357,-0.002779067,-0.011823762,-7.73E-05,-0.002282962,-0.002591075,-0.009195142,0.002602329,-0.0060097,-0.001421493,0.006211839,8.15E-05,-0.001609667,0.005157969,56,56,100,0.012280631,0.049353207,0.717938038,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,321,0,-0.000145314,0.000248016,0.560379219,IgA,0.999098102,56,56,-0.000195305,0.00025355,0.444757305,0.757426997,0.999098102,0.998946096,Malawi,MLW,Pathway
53,p156,PWY-5154,L-arginine biosynthesis III (via N-acetyl-L-citrulline),L-arginine biosynthesis III (via N-acetyl-L-citrulline) (PWY-5154),PWY-5154,-0.006158787,-0.005420563,-0.002147713,-0.003931656,-0.006408953,-0.001683081,-0.006920916,-0.000958283,-0.002992407,-0.001197369,0.000764608,4.94E-05,-0.001699078,-5.70E-05,0.002440693,-0.00408096,-0.005817415,0.006673769,-0.012109094,-0.001086867,-0.001139269,-0.007376304,-0.000543184,0.004422219,0.003385592,0.003382443,-0.000655504,-0.004859653,-0.004668386,-0.000151328,0.000903956,0.006044641,-0.004361839,-0.003790226,-0.005852637,-0.012644422,-0.00156615,-0.005204381,-0.000353048,-0.001408657,0.003772137,0.006114724,-0.003009592,0.003163225,-0.000951261,-0.003596803,-0.003998434,0.001114513,-0.014307098,0.000844395,-0.007283847,-0.004210764,-0.010954198,0.003887157,0.004428854,0.000287584,-0.000720505,0.004084204,-0.000450119,0.001299381,0.004213887,-0.005969318,-0.00465859,-0.004826611,-0.007082752,-0.000509627,0.002768289,0.00355343,0.003323684,0.000679722,-0.005805473,0.003127443,0.001432795,0.001848703,-0.000576747,-0.011136441,0.002580314,-0.01025952,0.001385488,0.008097378,-0.002064989,-0.002128155,0.0033398,-0.006499048,-0.006831788,-0.010101557,-0.006309667,-0.004066762,-0.006639627,-0.008101666,-0.001689789,0.005149746,-0.008048904,-0.000503285,-0.004798857,-0.001471397,-0.003456847,0.000352591,-0.004898172,-0.001942127,-0.00126075,0.00425589,56,56,100,0.027578298,0.04602178,0.736262867,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,294,0,-9.28E-05,0.000305305,0.762213263,IgA,0.999098102,56,56,-0.00015229,0.000298959,0.612712383,0.872125105,0.999098102,0.998946096,Malawi,MLW,Pathway
54,p158,PWY-5173,307.3353044,no MetaCyc description (PWY-5173),PWY-5173,0,-7.94E-05,-0.005846934,0.000482694,0.006764687,0.004607265,-0.003145256,0.000542315,-0.001050829,0.002412397,-0.002206973,-0.006733299,0.000802417,-0.00353977,0.002049545,-0.002237159,-0.000237858,0.000282667,-0.002015453,-0.002389803,-0.003759785,0.001585419,0.002316555,6.55E-05,-0.000970324,-0.003951659,0.000457039,-0.003877334,0.001743454,0.004275867,-0.001012228,0.002659482,-0.000218701,-0.008297935,1.38E-05,-5.94E-05,-0.002449405,-0.002957268,-0.000421528,0.000749149,-0.004136832,-0.000246165,-0.000744974,-0.003441167,0.003144535,-0.002473609,0.002830458,0.003621558,-0.005283425,0.002969371,-0.009114341,0.000180006,-0.005415779,0.003359153,0.004931506,0.001136812,-0.004481617,0.003670647,-8.41E-05,-0.006402145,0.001029739,-0.002575346,-0.003699871,0.00051018,-0.001922451,-0.00227952,0.001518316,-0.002983012,-0.000601042,0.00027941,-0.001608706,0.001197272,-0.00791887,0.001177962,0.001618895,-0.000382126,-0.005625052,-0.008697486,-0.002457255,-0.001360627,-0.006007759,-0.001843071,-0.000135954,-4.25E-06,-0.001809546,0.001015671,-0.000190537,-0.001667111,-0.001587276,-0.001071246,-0.00385506,-0.002602172,-0.001839352,0.000631781,2.45E-05,0.00040631,-0.001772947,0.000955252,-0.005364895,0.000913712,0.00071106,0.0029796,55,56,98.2,0.013888271,0.07030342,0.606640703,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,94,0,6.93E-05,0.000332901,0.83581563,IgA,0.999098102,56,55,5.52E-05,0.000341685,0.872310354,0.971988797,0.999098102,0.998946096,Malawi,MLW,Pathway
55,p159,PWY-5178,toluene degradation IV (aerobic) (via catechol),toluene degradation IV (aerobic) (via catechol) (PWY-5178),PWY-5178,-0.000759281,-0.001200167,0.004006268,-0.000110853,0,5.62E-06,0.000383164,-0.000901423,-0.000726149,0.00013458,0,0,5.36E-05,-0.000467072,-0.000205242,0.000148694,0.001697963,0.001854938,-0.001941908,0,-0.000185306,0.003770206,-0.000398762,9.00E-05,0.00271199,-0.000376445,-0.000274087,0,-0.00025401,0.000840107,-0.001152829,5.60E-05,0.001061425,-0.002685544,0.000238659,-0.00124365,0.000523514,0.00050551,-7.92E-05,0,0,0.001606781,0.000639166,0,0.000726168,0,0,0.000682352,0.000204053,0.00014658,0.002316841,-0.00120855,0,0.000174248,-0.000944503,-0.003494041,0,0.001448908,0.001539829,0,-0.000973877,3.52E-05,0.001955086,-0.000381256,-2.16E-05,0,0.001219766,0,0.000975379,0.000738967,0.002502897,0.001232895,-0.002141801,0.000578696,-4.28E-05,0.002980441,-0.000396145,0.000740517,-0.005300026,0,0.002867028,0.000137426,0,0,0.002413429,0,0.000735178,-0.000646964,-0.002799152,0.002273919,0.0020105,-0.000169957,0.000626018,-7.70E-05,-0.003010516,0.001294871,-0.000542078,0,0.002775522,0,0.000299984,0.001223151,14,56,25,0.000165445,-0.198435357,0.142624967,0.098064679,3.101,1.586-6.065,8.162,4.573-14.568,0.23809313,0.208443335,0.379931389,0.988590066,0.677963459,0.937714914,0.92186243,130,0,-0.000118643,8.87E-05,0.186449718,IgA,0.999098102,56,14,-0.000135125,9.08E-05,0.142992548,0.559139296,0.999098102,0.998946096,Malawi,MLW,Pathway
56,p16,ASPASN-PWY,superpathway of L-aspartate and L-asparagine biosynthesis,superpathway of L-aspartate and L-asparagine biosynthesis (ASPASN-PWY),ASPASN-PWY,0.003983674,-0.008133653,0.011564721,-0.003685976,0.000239967,-0.00965468,0.002058858,-0.007127353,-0.01198982,0.009110317,0.002979704,-0.003495506,0.101664041,-0.000747628,-0.00094152,0.026301239,0.000784372,-0.001642732,-0.016120343,-0.006877051,-0.000903529,-0.000426608,0.007075028,-0.007304749,0.011806953,0.004487761,0.021868669,0.015022753,0.006815405,-0.002158397,0.026485689,0.001648589,0.00622156,0.010064949,-0.007207461,0.00704358,0.00027214,0.008766964,0.00084234,0.013709179,-0.001045127,0.00369636,0.005136354,0.00805352,0.011862269,-0.006170787,-0.015068492,-0.001339729,0.009066431,0.001965237,0.004268538,-0.006097644,0.008223469,0.012451697,0.00590566,0.001207622,0.036119477,-0.011813192,-0.004748241,-0.01241824,0.007494098,-0.004234125,0.004854175,0.000416723,0.004318812,0.030464271,-0.002631602,-0.00264777,-0.001930446,-0.000459481,-0.000367929,0.006847255,0.006306832,-0.005054232,-0.005697386,0.004741245,-0.000937095,0.018695027,0.009511899,-0.011247788,0.086614975,-0.009721271,0.002170154,-0.020317321,-0.013519505,-0.010032505,-0.005454611,0.000338433,0.024324376,-0.011606253,0.014801624,-0.009747827,-0.001647741,0.010465171,-0.00161599,-0.00613319,-0.002684606,0.003599323,-0.000935695,-0.000509498,-0.000767009,0.008383179,56,56,100,0.036794794,-0.084762502,0.534522312,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,262,0,-0.000130833,0.000263431,0.621450407,IgA,0.999098102,56,56,-0.000132982,0.000263312,0.615753424,0.8734352,0.999098102,0.998946096,Malawi,MLW,Pathway
57,p160,PWY-5180,toluene degradation I (aerobic) (via o-cresol),toluene degradation I (aerobic) (via o-cresol) (PWY-5180),PWY-5180,-0.004900157,-0.000864439,0.002770189,-0.000607532,-0.001625603,-0.002253117,0.004394657,0.002598165,-0.000864469,-0.001457462,-0.00800113,0.00307156,-0.016219716,0.01060261,0.012565399,-0.003279169,-0.010522873,-0.003909766,-0.00970244,0.008725558,0.000602091,-0.001510379,-0.011783099,-0.008801054,0.004544147,0.000338254,-0.008995442,-0.006021939,-0.006660317,0.007002358,-0.001393131,-0.006409133,0.001724722,-0.003087891,-0.002746945,0.005143357,0.002007666,-0.004383787,0.003904898,-0.00368627,-0.001440416,-0.002323706,-0.006243272,0.000301694,-0.010403843,0.002778225,-0.003600088,0.002877324,-0.003072626,0.00109134,-0.005872361,0.004969295,0.00158997,-0.001367682,-0.004405767,-0.003351631,0.000681169,0.005852533,0.0087441,0.011893382,0.001621546,0.000398862,-0.005241497,-0.00046692,0.007116945,-0.00228928,0.005217114,-0.001909405,-0.002369651,0.010678459,-0.001030397,0.000778772,0.000328493,-0.000772565,0.004063747,-0.004976681,0.002213486,0.002518175,0.004606978,-0.0049099,-0.0128668,0.004264533,-0.006264805,-0.005057391,0.002584698,-0.002967173,0.007206593,-0.001188228,-0.000798934,-0.002915726,0.003894062,0.002131666,0.001458432,0.002447732,0.007289395,0.00082086,-0.002503693,0.004461884,0.000342687,-0.002731044,0.002133643,0.006447893,33,56,58.9,0.004280229,-0.040296798,0.768091625,0.744150333,5.766,3.162-10.514,7.457,3.332-16.687,0.889460012,0.858520743,0.773233204,0.988590066,0.937545335,0.937714914,0.930215019,51,0,-0.000155189,0.000361808,0.669681997,IgA,0.999098102,56,33,-0.000199017,0.000352868,0.575276239,0.845653432,0.999098102,0.998946096,Malawi,MLW,Pathway
