"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X0470a8ed337e8da90658a8bc6ef3d88c","Prevotella_9 (RSV217)",143,0.999456333508869,51,0.984375440713566,1,NA,0.984375440713566,FALSE
"X1f0481c4fc1ddc5a118dd691b40a1670","Bacteroides (RSV218)",93,0.947634920514028,4,NA,1,NA,0.947634920514028,FALSE
"X29b9b0c2d3a36ff404bfba4cb63aca1e","Janibacter (RSV219)",1,NA,0,NA,0,NA,NA,FALSE
"Xc4dd6f812a77b4e9a083471091576a9a","Fusobacterium (RSV222)",14,0.999113550680321,4,NA,0,NA,0.999113550680321,FALSE
"X25af29e1b2d121f8aae468d270d75518","Agathobacter (RSV224)",187,0.999999999986536,71,0.99765276498852,37,0.978852983383274,0.978852983383274,FALSE
"X98352ae351e75a6aad1c26146d39315b","Citrobacter (RSV225)",7,NA,6,NA,1,NA,NA,FALSE
"X2e119ce67894fe00027176e52f17a225","Aeromonas (RSV226)",5,NA,1,NA,0,NA,NA,FALSE
"Xae5e3cde2d868bdaa67a29ba44154bff","Veillonella (RSV228)",11,0.826102945302431,8,NA,6,NA,0.826102945302431,FALSE
"X7aa8b90b40391ba0c15525ca95ef5535","Olsenella (RSV229)",65,0.999956602160748,0,NA,0,NA,0.999956602160748,FALSE
"Xb79d9eb7a479b1f31b041143866e73a5","Prevotella_9 (RSV230)",63,0.982893522596906,25,0.777472298223229,0,NA,0.777472298223229,FALSE
"X7ce20dc0d050d5b02daef50d77765562","Bacteroides (RSV231)",3,NA,3,NA,13,0.81863326979209,0.81863326979209,FALSE
"X13785f0aa34992209c67c3caeebbd429","Streptococcus (RSV232)",44,0.994497507287039,10,0.995547868417076,18,0.976500891633788,0.976500891633788,FALSE
"Xe3c28faece4585e778db850bfcb56248","Prevotella_9 (RSV233)",115,0.999979660873321,63,0.937850202826748,2,NA,0.937850202826748,FALSE
"X6ecb363cbaa615df747e0376eec81ea9","Enterobacter (RSV234)",86,0.999999993859202,5,NA,5,NA,0.999999993859202,FALSE
"X07d313706ba0c85687c8d95b664b84bc","Streptococcus (RSV236)",32,0.999999793367039,9,NA,1,NA,0.999999793367039,FALSE
"Xa0fa0fdb5e8d8c8598d96bbbff1a1ff4","Salmonella (RSV237)",71,0.995524140868218,3,NA,0,NA,0.995524140868218,FALSE
"Xbc712d9356e40b4fcfbca97ff092ac3d","Klebsiella (RSV238)",58,1,1,NA,0,NA,1,FALSE
"Xff7742e8ae81884ad8b0c734a69837f3","Klebsiella (RSV239)",43,0.992594453696898,0,NA,1,NA,0.992594453696898,FALSE
"X4b6b872df660712b62c6d393b140d50d","Bacteroides (RSV240)",32,0.959902260055065,15,0.845114935716674,22,0.764282814498391,0.764282814498391,FALSE
"Xa5b69f125c8e15c8b470bd65ffa241c1","Granulicatella (RSV243)",127,0.999939736304987,25,0.980907496604499,21,0.584188564271179,0.584188564271179,FALSE
"X5d077e7756cadc4d016591bbdebd3d99","Prevotella_7 (RSV244)",63,0.992451362641888,28,0.919605961818988,0,NA,0.919605961818988,FALSE
"X414ea75fb1462d10153c7bed625b4b99","Slackia (RSV245)",252,1,80,0.977936287710664,13,0.45596804438897,0.45596804438897,FALSE
"X09403870435de24e0d1079059a287957","Micrococcus (RSV246)",0,NA,3,NA,0,NA,NA,FALSE
"Xe94a9da4bdf2d1d6fd8b6216ea53a5ab","Lactobacillus (RSV247)",14,0.579251900486901,4,NA,1,NA,0.579251900486901,FALSE
"Xc7d1ed6c70202259164edf3ee7806f0c","Blautia (RSV249)",290,1,77,0.999982615656046,61,0.710601510152295,0.710601510152295,FALSE
"Xdb466f8f1ed606e1dc11106f48b79a18","Akkermansia (RSV250)",2,NA,0,NA,7,NA,NA,FALSE
"X9cdb9dbe98d86651359273ea1c595c84","Ruminococcaceae_UCG-002 (RSV251)",219,1,83,0.99927668733617,40,0.58909846045238,0.58909846045238,FALSE
"Xb6e52c74e408bcf8d49afe994fdcf359","unassigned Proteobacteria (RSV252)",8,NA,3,NA,0,NA,NA,FALSE
"X675ff6627272028b678fc6742e0dafcb","Clostridioides (RSV253)",5,NA,0,NA,1,NA,NA,FALSE
"X0dea7be1e56d386113c1ba0044285af7","Rothia (RSV254)",5,NA,6,NA,9,NA,NA,FALSE
"X5cc4c52a709ba7b5eb2c5b9f6c6e1f15","Klebsiella (RSV255)",25,0.784728685419328,1,NA,0,NA,0.784728685419328,FALSE
"X99626f541e70478b77c516b76e72bcd9","Prevotella_9 (RSV256)",100,0.999999995221911,38,0.917085465495074,0,NA,0.917085465495074,FALSE
"Xec52f329be54183156190014d46ac1ff","Enterococcus (RSV259)",6,NA,0,NA,0,NA,NA,FALSE
"Xaa1b593068acf0de32973d0162215928","Klebsiella (RSV260)",8,NA,1,NA,2,NA,NA,FALSE
"X515ba54f1a6b7609c510b773424470b8","Bacteroides (RSV261)",10,0.379341978865693,1,NA,1,NA,0.379341978865693,FALSE
"Xa9fb6c06ed691c214e5470c4826ce39a","Prevotella_9 (RSV262)",115,0.99999999997465,61,0.905591683904108,4,NA,0.905591683904108,FALSE
"Xcc69d24aaf9ab32bafba8fd60bb1ddcb","Acinetobacter (RSV263)",8,NA,0,NA,0,NA,NA,FALSE
"Xd50b9c5bf40397a411c56e54a33ea23c","Veillonella (RSV264)",8,NA,0,NA,0,NA,NA,FALSE
"X8c93bc0efa4a075f07b31cf379b20e6e","Morganella (RSV265)",12,0.5906035316788,0,NA,1,NA,0.5906035316788,FALSE
"X9a3fa8999e2c8a243aa5a1e1a8a4bd35","Prevotella_9 (RSV266)",112,0.999999987978182,63,0.876471718310568,0,NA,0.876471718310568,FALSE
"Xffbb8c1350bd4458683c4cc180d8de07","Citrobacter (RSV267)",8,NA,7,NA,4,NA,NA,FALSE
"X0519ed95e3ceabb6677c7574de9f1a58","Parabacteroides (RSV268)",45,0.910894004509998,12,0.742710810623395,9,NA,0.742710810623395,FALSE
"X07633950a19d6530f976cec3b3e188b1","Acinetobacter (RSV269)",7,NA,1,NA,0,NA,NA,FALSE
"X0feb7adabfb44cad8790d338f1f4acf2","Veillonella (RSV270)",0,NA,3,NA,0,NA,NA,FALSE
"Xbb48d4fe6403e7ecb4bc406617649cd8","Lactobacillus (RSV271)",0,NA,11,0.0204412394197094,4,NA,0.0204412394197094,TRUE
"X222e21f6500d5e0aa66f371387a91193","Sutterella (RSV272)",24,0.978883358351418,11,0.903289384765883,19,0.927742713523611,0.903289384765883,FALSE
"X3835e304a2d4a518f6e249be5e14f50a","Corynebacterium_1 (RSV273)",1,NA,0,NA,0,NA,NA,FALSE
"Xdf8f768b0e149cc5c7a6f5cf15cd6fa8","Asteroleplasma (RSV274)",150,0.999999999677999,8,NA,1,NA,0.999999999677999,FALSE
"Xce65fce9fe4844bcc30786828d45f21a","Acinetobacter (RSV275)",1,NA,1,NA,0,NA,NA,FALSE
"X9ff1b82a83127c3b60399700e0015c23","Enterococcus (RSV278)",21,0.548671371502135,1,NA,0,NA,0.548671371502135,FALSE
"X658104f1227ee94ce59cd7923781faa9","Klebsiella (RSV280)",8,NA,1,NA,2,NA,NA,FALSE
"X5194f3b06c0736fad596f5841b94edc6","Paracoccus (RSV281)",1,NA,0,NA,0,NA,NA,FALSE
"X42703e86b54bab7573e103e166644396","Libanicoccus (RSV282)",156,1,1,NA,0,NA,1,FALSE
"X87e78246820b532cd7477daab3b52ad9","Bacteroides (RSV283)",36,0.964975285320278,11,0.867885284494992,14,0.708951047187501,0.708951047187501,FALSE
"Xe7e94efa8a7859edbfe8f183c4e09899","Haemophilus (RSV284)",2,NA,1,NA,0,NA,NA,FALSE
"Xe1d098412c88700cbd3c119e7c62f2ca","Aerococcus (RSV285)",0,NA,2,NA,0,NA,NA,FALSE
"X4d4d9fd660f35eae2082c5f0f2aa32f3","Raoultella (RSV286)",11,0.753956413176713,3,NA,3,NA,0.753956413176713,FALSE
"Xd6fb5a6d274b2864d58729b26b6573e5","Ruminococcaceae_UCG-014 (RSV287)",49,0.670486123589461,18,0.583702960088328,14,0.496034130737745,0.496034130737745,FALSE
"X4a5d2a184f229de74e17565e4c13a7d9","Dialister (RSV288)",27,0.739192670033939,3,NA,5,NA,0.739192670033939,FALSE
"X39b365b0c0ce4c0e1165fd6da67ec3a1","Streptococcus (RSV289)",31,0.999982210371705,0,NA,1,NA,0.999982210371705,FALSE
"Xf0537a8dcbfb7b18465d751de034e9ae","Rothia (RSV291)",26,0.999999997001318,4,NA,10,0.982375010585975,0.982375010585975,FALSE
"X6fccfd872b46e650eb693b1d2e80a363","Acinetobacter (RSV293)",1,NA,1,NA,0,NA,NA,FALSE
"X16af97c9cd594e26b3f7685345fc8cd3","Ruminococcaceae_UCG-005 (RSV294)",206,0.999999996249387,83,0.997996344732881,44,0.308216013335571,0.308216013335571,FALSE
"X4cf1a513c73bc22ed393367ff0b8dd17","Megamonas (RSV295)",49,0.999761907974564,1,NA,0,NA,0.999761907974564,FALSE
"X400ef329b2c43b49217289537bb77633","Blautia (RSV296)",287,1,78,0.998353214900771,38,0.917239883573195,0.917239883573195,FALSE
"Xb4ed8ec9d3313b1ae0b929812511444b","Clostridium_sensu_stricto_1 (RSV297)",215,0.99994386851582,74,0.953126026061575,31,0.91903139551366,0.91903139551366,FALSE
"X1c1c2dd95299d9f9c2d969551673bae8","Parabacteroides (RSV298)",44,0.995964911174986,11,0.90983169653896,17,0.515306823571122,0.515306823571122,FALSE
"X37453085adfe208e105f0236b407f59a","Bacteroides (RSV299)",28,0.623266738389067,10,0.246004626611482,9,NA,0.246004626611482,FALSE
"X2eedf896e95f02090d22dd3e68742ce7","Blautia (RSV300)",280,0.999999999999998,84,0.99998553525007,53,0.963933220388518,0.963933220388518,FALSE
"X478739167292e4f93f1eb7aceb2e3e81","Butyrivibrio (RSV301)",82,0.955313434547486,56,0.7631401631341,3,NA,0.7631401631341,FALSE
"X0491750a8eddf7dfad9d80798dad589d","Parabacteroides (RSV302)",18,0.771818662055166,3,NA,6,NA,0.771818662055166,FALSE
"X9f661697ddd19b66b68ddf80cb5b4c67","Shewanella (RSV303)",0,NA,6,NA,0,NA,NA,FALSE
"X909582aa0ff5ea0b9a12651328e12c5c","Enterococcus (RSV306)",17,0.786915611646499,0,NA,0,NA,0.786915611646499,FALSE
"X7995a612a6216f9f54f123fad99d4148","Prevotella_9 (RSV307)",69,0.996666674099239,35,0.854124384452714,9,NA,0.854124384452714,FALSE
"X4eabe2b70b0a691b75b5ed79a66177e0","Streptococcus (RSV308)",1,NA,0,NA,0,NA,NA,FALSE
"Xa6c0f44c18cc7f5a59e4e82ae8179862","Enterobacter (RSV310)",25,0.92101093647095,2,NA,2,NA,0.92101093647095,FALSE
"X3e8379736f1e8466c77b91217ef15d39","unassigned Proteobacteria (RSV311)",0,NA,1,NA,0,NA,NA,FALSE
"Xdf829f8d3288011e9fbef9d3511e2e4c","Weissella (RSV312)",245,0.999997670531831,22,0.990310127659883,1,NA,0.990310127659883,FALSE
"Xbbe241f06ffd98ca4e1ce00701f0f454","Holdemanella (RSV313)",175,0.999999999356668,56,0.960783420088101,4,NA,0.960783420088101,FALSE
"X0f5f61c4246e0e4d730d2d544f987ddd","Streptococcus (RSV314)",2,NA,0,NA,0,NA,NA,FALSE
"Xbde0171101998eec0c81b2b62848a1a5","Lactobacillus (RSV315)",13,0.782266747000753,1,NA,0,NA,0.782266747000753,FALSE
"Xf2cbb29998f80ea0d81f9cde98ee136e","Clostridium_sensu_stricto_1 (RSV317)",198,0.999888929785458,77,0.990156440695933,32,0.836213462932178,0.836213462932178,FALSE
"X3e93687b8cd83adb12e013fac46aab64","Bacteroides (RSV318)",8,NA,4,NA,11,0.817858074344715,0.817858074344715,FALSE
"X4ff570a2e381a0eaf367e4968094085a","Prevotella_9 (RSV319)",79,0.999996060854892,35,0.7432290536091,1,NA,0.7432290536091,FALSE
"Xeebf8f1ec819363293b7133f741df6a2","Staphylococcus (RSV320)",0,NA,1,NA,0,NA,NA,FALSE
"X6c2d19b1f93bb05af4652da117fab03a","Bifidobacterium (RSV321)",13,0.859675296046589,0,NA,0,NA,0.859675296046589,FALSE
"X1224314b1d149e6d06a5a8fbf9209288","Senegalimassilia (RSV322)",68,0.983311377909702,3,NA,1,NA,0.983311377909702,FALSE
"X173b8383238dc87920b640dfd06347b3","Rothia (RSV323)",56,0.999806969702342,41,0.967511654744975,6,NA,0.967511654744975,FALSE
"X0fb65b97cfcb0d59dfb10e73fc2e6e32","Enterococcus (RSV324)",66,0.933927397374635,1,NA,1,NA,0.933927397374635,FALSE
"Xb0cce80cd5e1c78e70e026edb63a65f9","Bacteroides (RSV325)",17,0.851465470516976,10,0.360765305272735,26,0.719918710544691,0.360765305272735,FALSE
"X7a6f16fc2adbcca8a83711e0ea0b28d1","Parabacteroides (RSV326)",0,NA,4,NA,2,NA,NA,FALSE
"X3534b4be198dac95882f6e730b647c60","unassigned Firmicutes (RSV327)",273,1,58,0.999904663411128,39,0.899747094886762,0.899747094886762,FALSE
"X8635978207cbddd62c216e5a908c4f52","Acinetobacter (RSV328)",1,NA,0,NA,0,NA,NA,FALSE
"X224d266b147588a000917723c0268775","Alistipes (RSV330)",50,0.812987474099746,19,0.648546015614439,49,0.69637682194635,0.648546015614439,FALSE
"X87de2eb4c03fc0e1b49d08f88e0f1b2b","Haemophilus (RSV331)",24,0.981513766731441,6,NA,4,NA,0.981513766731441,FALSE
"X4aa4221f072ef60f79e7921e799750c0","Prevotella_9 (RSV332)",116,0.999675389308434,55,0.948336240118981,2,NA,0.948336240118981,FALSE
"X2ddcd7316b3e6cd6fa4e85ea4e0fe231","Enterobacter (RSV333)",50,0.999999996751679,11,0.357132146405836,1,NA,0.357132146405836,FALSE
"X20913612f7b9c432e4a1ab21ab4b6104","Phascolarctobacterium (RSV334)",55,0.903245364630073,49,0.985850709596007,4,NA,0.903245364630073,FALSE
"X9fad9c48d550ec2a072a0757efb7e3c8","Veillonella (RSV336)",0,NA,1,NA,0,NA,NA,FALSE
"X8038e6dd2a1cf9ecd03278cef6bd722a","Chryseobacterium (RSV337)",0,NA,5,NA,0,NA,NA,FALSE
"X6bfc304ab75c9cfcf437193c5b99778c","Morganella (RSV338)",17,0.512190217311662,1,NA,0,NA,0.512190217311662,FALSE
"X89ad88b91e12fcce5d5790fd77000a57","Cloacibacterium (RSV339)",2,NA,0,NA,0,NA,NA,FALSE
"X01d3c625a78097632107465055eea5c6","Klebsiella (RSV340)",24,0.962957704966108,1,NA,0,NA,0.962957704966108,FALSE
"X984e7be536e06e26470e10fc440b81d4","Klebsiella (RSV341)",0,NA,5,NA,1,NA,NA,FALSE
"Xb2b3c0f0b487edaf28d7a348b354cdcb","Acinetobacter (RSV342)",0,NA,1,NA,0,NA,NA,FALSE
"X17f6cbccbd986a16a3b926502441b648","Prevotella_9 (RSV343)",2,NA,2,NA,0,NA,NA,FALSE
"Xe62dda278c2f619474817c1bc249bb6f","Megamonas (RSV344)",35,0.79628728790051,1,NA,1,NA,0.79628728790051,FALSE
"X47d74904a190fe918c6eea86295320d2","Bacteroides (RSV345)",8,NA,3,NA,11,0.80794819493045,0.80794819493045,FALSE
"X3b48fc0af1a82150fea1dab94712adfe","Prevotella_9 (RSV347)",67,0.991238364527345,37,0.912187963466005,0,NA,0.912187963466005,FALSE
"X3647fc4774429230223cd8bca62b7aad","Pseudomonas (RSV348)",2,NA,0,NA,0,NA,NA,FALSE
"X677c5195a5e1a6ad59b1410821a63254","Klebsiella (RSV350)",15,0.887072676760625,0,NA,2,NA,0.887072676760625,FALSE
"X66938301665655de90b8b7c7a6e6acb6","Megamonas (RSV351)",38,0.659594850015723,4,NA,1,NA,0.659594850015723,FALSE
"X66d5d9f8947998d5f49d929f0ad8013b","Bifidobacterium (RSV352)",24,0.999999999620213,2,NA,0,NA,0.999999999620213,FALSE
"X1266cdbf8dd8fb4c7ebb967a8e59a473","Olsenella (RSV353)",158,0.999999999999808,10,0.74279781888529,3,NA,0.74279781888529,FALSE
"X71f380892a3677bcd3492710f19444e6","Megamonas (RSV355)",3,NA,6,NA,0,NA,NA,FALSE
"X58985beaffb066495f25f1593316c1eb","Barnesiella (RSV357)",0,NA,0,NA,2,NA,NA,FALSE
"Xedc06e5f20535c71071803ccc27290d8","Dorea (RSV358)",286,1,86,0.999998724489978,50,0.996113662238782,0.996113662238782,FALSE
"X96de0f5bdec7a436c657e40b70bdfd39","Corynebacterium_1 (RSV359)",8,NA,4,NA,1,NA,NA,FALSE
"X87874a8719ec86e0f01de7ca862a3113","Treponema_2 (RSV361)",16,0.596630535882099,13,0.257110575434559,0,NA,0.257110575434559,FALSE
"X3201f9ac92b9b1c553a0f5cf87423acb","Atopobium (RSV362)",3,NA,0,NA,0,NA,NA,FALSE
"Xb74ab6944f5a7e98a99e29bcbea455c0","Bacteroides (RSV365)",54,0.886976295708135,8,NA,10,0.68374889642109,0.68374889642109,FALSE
"Xd6dfba4b6e64b785e538d0734c644001","Veillonella (RSV366)",8,NA,2,NA,2,NA,NA,FALSE
"X7ac8471b0b7280edac576350112a23d3","Kocuria (RSV367)",20,0.97065792977357,0,NA,0,NA,0.97065792977357,FALSE
"X9922b538db47c0a7f9e0bc68982c2142","Prevotella_9 (RSV368)",53,0.996490334342269,21,0.814106836719532,0,NA,0.814106836719532,FALSE
"Xc287da853235f9a98089163fdca87226","Coprococcus_3 (RSV369)",270,0.999999999999943,87,0.999993026133044,55,0.91890608854896,0.91890608854896,FALSE
"X83d2ea8bc983ef054aab1147e8ba23a9","Prevotella_9 (RSV370)",117,0.999984627550556,31,0.972927878907369,0,NA,0.972927878907369,FALSE
"Xf262b4f55a129cba148ee2866dab91b2","Actinomyces (RSV372)",2,NA,0,NA,0,NA,NA,FALSE
"Xfed30d6b474008c8c2cd39c47126f7b9","Lactobacillus (RSV373)",16,0.843579331758746,0,NA,0,NA,0.843579331758746,FALSE
"X422bce977a5fe62d8d1cb012ab983fe6","Escherichia/Shigella (RSV374)",0,NA,0,NA,1,NA,NA,FALSE
"X89599060993adb831f946bbd875651eb","Escherichia/Shigella (RSV375)",4,NA,1,NA,1,NA,NA,FALSE
"X7cd4efa29b942711d9a324e442bd9268","Lachnoclostridium (RSV376)",42,0.956410132548647,7,NA,37,0.564055182098027,0.564055182098027,FALSE
"X06ac319503697277407bb65368fe9efa","Veillonella (RSV377)",6,NA,1,NA,2,NA,NA,FALSE
"Xaace38916bea9c570481627b73fd1d36","Catenibacterium (RSV381)",138,0.994361549365255,18,0.965783814961479,2,NA,0.965783814961479,FALSE
"X0f06bc73534321814ff0e341f4846fac","Ruminococcaceae_UCG-002 (RSV383)",183,0.998735641674417,76,0.958068114224788,18,0.454373682295181,0.454373682295181,FALSE
"X3adfcfa6caaacaa41dc7571330a74676","Lachnospiraceae_NK4A136_group (RSV384)",220,0.999999999999146,74,0.997884969115539,39,0.964814042549312,0.964814042549312,FALSE
"Xfd7575e2e1162127689250d39e8b6745","Acinetobacter (RSV385)",0,NA,1,NA,0,NA,NA,FALSE
"X8edb2b39a498e67865b274ac9cd354bc","Senegalimassilia (RSV387)",37,0.880672056360758,21,0.98212638707718,4,NA,0.880672056360758,FALSE
"X9539c21798e79503a0c61a10a319ef43","Acinetobacter (RSV388)",0,NA,1,NA,0,NA,NA,FALSE
"X21ae23a1a5ce80a2d2bc2741d8e71807","Alishewanella (RSV389)",1,NA,0,NA,0,NA,NA,FALSE
"X9df251784dde31e05f02b2ee1029d71c","Fusicatenibacter (RSV390)",260,0.999999999999992,79,0.99675534734053,53,0.972824052911618,0.972824052911618,FALSE
"X6cbf99694b50a31d0d349c2bc217a5e8","Escherichia/Shigella (RSV392)",3,NA,0,NA,0,NA,NA,FALSE
"Xb91332e18dfc35c8006c31269a718a9a","Brachybacterium (RSV393)",0,NA,1,NA,0,NA,NA,FALSE
"X9eaff8c3aca7b74962decea682803d9c","Intestinibacter (RSV396)",253,0.999999980085675,80,0.996617940063724,44,0.947682657898582,0.947682657898582,FALSE
"Xf14141d03c23f3658014090c72c23866","Lactobacillus (RSV397)",35,0.856347503801545,2,NA,1,NA,0.856347503801545,FALSE
"X52ba52e30f9d5544bdace0dc6dd18956","unassigned Firmicutes (RSV398)",248,1,67,0.99978646492676,21,0.851278842945721,0.851278842945721,FALSE
"Xd3864fc0d139ae33e32888b486ee19cb","Roseburia (RSV399)",151,0.999999999963311,47,0.897926806710537,19,0.619793803434271,0.619793803434271,FALSE
"Xc2d3a2f91a95aeae7abb2973f0600491","Clostridium_sensu_stricto_1 (RSV401)",1,NA,0,NA,0,NA,NA,FALSE
"Xeae6aed2fbeedd6bc0424f3693bb0dc1","Corynebacterium_1 (RSV403)",0,NA,1,NA,0,NA,NA,FALSE
"X5804778665c2322434fe21bebe791ecc","Tyzzerella_3 (RSV404)",0,NA,2,NA,0,NA,NA,FALSE
"X4608cf2aa614ad44e2e4c90e5145221e","Ruminococcaceae_UCG-013 (RSV406)",172,0.996854650321805,56,0.979919384318811,60,0.974689112726521,0.974689112726521,FALSE
"X0eebf22536faa70d10968eb4972b2736","Parasutterella (RSV407)",54,0.889764756877668,31,0.818379813367406,35,0.68015496488523,0.68015496488523,FALSE
"Xa5feea11163d39ad7879569aea1c0279","Streptococcus (RSV409)",1,NA,0,NA,0,NA,NA,FALSE
"Xbcae8f7d2c42acfe3559c665f68f6320","Acinetobacter (RSV410)",2,NA,0,NA,0,NA,NA,FALSE
"X84aca100d06f8b292dc1addb3b76d71d","Olsenella (RSV411)",140,0.998916622176359,7,NA,1,NA,0.998916622176359,FALSE
"Xcb6ee53401962a26788af21de2a16f67","Escherichia/Shigella (RSV412)",2,NA,1,NA,0,NA,NA,FALSE
"X1875d4e7a11ed24c92a865355693b86c","Lachnospira (RSV414)",160,1,59,0.98778236406988,30,0.859658696022002,0.859658696022002,FALSE
"Xdbc7407c0c194353c292d8aa95922b3a","Acinetobacter (RSV416)",0,NA,0,NA,1,NA,NA,FALSE
"X86878104d225141d3c776ef17529ca4b","Megasphaera (RSV417)",2,NA,1,NA,1,NA,NA,FALSE
"X4f904ebdd10ebd14b54b088e8710dd22","Turicibacter (RSV418)",213,0.999999885197809,65,0.924409115426285,23,0.882985388247142,0.882985388247142,FALSE
"Xfa6956a33481d21382e3814e8f144ef6","Desulfovibrio (RSV419)",134,0.99999999388863,57,0.965888334519374,9,NA,0.965888334519374,FALSE
"X89021a1d695afd19d0158179aa9d1b5e","unassigned Bacteroidetes (RSV420)",122,0.999999571450761,29,0.644055394717565,2,NA,0.644055394717565,FALSE
"Xd347cad164508355e12daadf9ccea765","Ruminococcaceae_UCG-014 (RSV421)",38,0.366751155050817,9,NA,9,NA,0.366751155050817,FALSE
"X63fcaf02bc7b34ab33308d40414e7307","Bacteroides (RSV423)",8,NA,5,NA,4,NA,NA,FALSE
"Xc7586c56f3ca0daac700cd00ce4a74ba","Haemophilus (RSV425)",20,0.933676307846951,16,0.972442064968779,3,NA,0.933676307846951,FALSE
"Xb4d4f36b51f0fea50c6f46c397edf231","Bifidobacterium (RSV426)",83,0.992812086352353,0,NA,5,NA,0.992812086352353,FALSE
"Xd551ca90a829d3969385df6bc9daa726","Acinetobacter (RSV427)",3,NA,0,NA,0,NA,NA,FALSE
"X02ecc2d405c5e5759f807cdb89af9a46","Prevotella_9 (RSV428)",38,0.756421798960786,25,0.654499740413408,0,NA,0.654499740413408,FALSE
"Xbfe9726fb5629f9e96b2160176fbeb52","Parabacteroides (RSV429)",1,NA,1,NA,1,NA,NA,FALSE
"X155ace0850fc88498e3c881bc5252fcc","Bacteroides (RSV430)",38,0.890046524997729,12,0.532816325970398,20,0.49345542991563,0.49345542991563,FALSE
"X6aecdefb54ce134bd38af02b1c7e7187","Faecalibacterium (RSV431)",126,0.98934213137479,32,0.685689677128169,14,0.862639089518679,0.685689677128169,FALSE
"X80c3a5fe68825d1c462d469aad9d30cd","Faecalibacterium (RSV432)",58,0.975101723445192,62,0.900945964254506,8,NA,0.900945964254506,FALSE
"X332811fcb661e79447862c31a56e9e19","Fusobacterium (RSV433)",2,NA,0,NA,0,NA,NA,FALSE
"X3a71e9a054fdfb756bfc1881602b808d","Odoribacter (RSV434)",155,0.999999938577192,69,0.989638916708641,44,0.934715559519114,0.934715559519114,FALSE
"Xd69ac786af81b20a2dd739c569ea4810","Alloprevotella (RSV436)",100,0.999998547456014,32,0.921609366885254,0,NA,0.921609366885254,FALSE
"Xbb35a35e317aeaf3cdd5bef973af2498","unassigned Firmicutes (RSV439)",78,0.915335030505365,12,0.891030696436181,47,0.861656495674849,0.861656495674849,FALSE
"X4f9106b58ba967a459b11a9d6f9ca4e0","unassigned Firmicutes (RSV440)",178,0.999999974527145,70,0.992177240667387,20,0.669914143930045,0.669914143930045,FALSE
"X2f4dc796a1a0c8df6c393cfc2b60ddfc","Bacteroides (RSV441)",7,NA,3,NA,4,NA,NA,FALSE
"X7c1e505e58e2d8e0fac9049ade2d9ca5","Senegalimassilia (RSV444)",75,0.794859968294293,38,0.978659278330114,1,NA,0.794859968294293,FALSE
"X0f8974dae96fe754fea7740c379aacb8","Dialister (RSV445)",23,0.752607002041333,0,NA,3,NA,0.752607002041333,FALSE
"Xf9374a37bd60839c6cd877f010eec187","Acinetobacter (RSV446)",0,NA,3,NA,0,NA,NA,FALSE
"X2dd3d28b8bcefe0b263b3d6caf8b29a6","Megasphaera (RSV447)",28,0.906931736719036,0,NA,0,NA,0.906931736719036,FALSE
"X19c88c43cefc0efae399898111815666","Kocuria (RSV448)",2,NA,0,NA,0,NA,NA,FALSE
"X7d66f6c0ba5b1129442173bf2bd417dc","Ruminococcaceae_UCG-014 (RSV453)",58,0.589475220375087,17,0.891106207741267,6,NA,0.589475220375087,FALSE
"X69c385ad7b9f22ef22642f8483dc62d2","Prevotella_9 (RSV454)",53,0.995131844592746,27,0.908055688680555,0,NA,0.908055688680555,FALSE
"Xaff286ed82ee00ebb9510b3afbea5038","Senegalimassilia (RSV455)",182,1,33,0.978516455419046,0,NA,0.978516455419046,FALSE
"X4129db8b452e75837b9c3a12ac4d6795","Prevotella_9 (RSV456)",49,0.994560469411963,21,0.923945398506319,1,NA,0.923945398506319,FALSE
"Xd5b14f387353c41f3b48e9cd7c8b7c58","Succinivibrio (RSV458)",12,0.962128551074825,3,NA,0,NA,0.962128551074825,FALSE
"X75caefa0df8e0699a60f04fa154f0bba","Acinetobacter (RSV459)",1,NA,0,NA,0,NA,NA,FALSE
"Xd6d70ee8797863743fabbeb5a35dd21d","Christensenellaceae_R-7_group (RSV460)",141,0.999983732374535,44,0.896511916012539,30,0.35903848137861,0.35903848137861,FALSE
"X631f02cfa769a21142f336a5a881b81d","Collinsella (RSV461)",102,1,4,NA,2,NA,1,FALSE
"X6b965fb736bf65f4d633d9f3280c3ccf","Veillonella (RSV462)",1,NA,1,NA,1,NA,NA,FALSE
"X991f7de7fa94faa096136b515ad172af","Acinetobacter (RSV463)",0,NA,1,NA,0,NA,NA,FALSE
"X78c2b8e06a58a133919d9e5fd0cd2da1","Hungatella (RSV465)",19,0.999999452916719,4,NA,16,0.578289963101871,0.578289963101871,FALSE
"X5859c644498bf396619fcca4ed014b8d","Bacteroides (RSV466)",50,0.986687326510404,14,0.525760950570636,19,0.735482778821698,0.525760950570636,FALSE
"X8889cea0bc44d96c90512b43303a5507","Staphylococcus (RSV468)",1,NA,0,NA,0,NA,NA,FALSE
"Xb978450e75ae38f47e8e4fadc48bbd0b","unassigned Firmicutes (RSV469)",193,0.999999999999965,28,0.980780254891078,27,0.473245919737859,0.473245919737859,FALSE
